MacLaren Marsaglia generator: 

0,0312728923745453
0,357031960505992
0,876916346605867
0,329460435081273
0,928265491034836
0,135699030477554
0,0535547635518014
0,881287307012826
0,149480970110744
0,99655005754903
0,727721614297479
0,67862916784361
0,366030478384346
0,619770359713584
0,0180978528223932
0,311903879512101
0,0522926016710699
0,537870694417506
0,85034075146541
0,542458259034902
0,445432791020721
0,32172241481021
0,515189369674772
0,976884484756738
0,568352581467479
0,649405125994235
0,875007522758096
0,686649002600461
0,0885763107798994
0,882866841275245
0,0937642506323755
0,398033932317048
0,888075338210911
0,777396638412029
0,765451786573976
0,877390973735601
0,219029763247818
0,9489098158665
0,315941025968641
0,136707813013345
0,320527644362301
0,724045549053699
0,553274495061487
0,0844870288856328
0,371201717760414
0,998077046591789
0,241396819707006
0,246937498915941
0,652803616132587
0,725634206552058
0,572322694119066
0,18447830574587
0,799715587403625
0,669238772708923
0,411742349620909
0,228555143345147
0,00939971348270774
0,0306519907899201
0,193064523395151
0,163769223261625
0,0887846290133893
0,590034764725715
0,334896927233785
0,480318680871278
0,2115897401236
0,977920312900096
0,0569642162881792
0,821752481628209
0,261586943175644
0,704999324399978
0,469463457819074
0,253036827314645
0,636799843516201
0,574717615265399
0,810857099946588
0,973934062290937
0,389640474226326
0,103686284739524
0,709103440400213
0,102694079745561
0,577983514871448
0,574904371518642
0,341324595268816
0,155058227945119
0,702178010251373
0,348794010002166
0,366911967750639
0,843575716484338
0,10299658915028
0,0570480865426362
0,509069216903299
0,822232522536069
0,195522183086723
0,304290395695716
0,659792726393789
0,00139279710128903
0,413972245063633
0,502548296470195
0,383289573248476
0,0580527712590992
0,742460468318313
0,463537868577987
0,692832996603101
0,766407162416726
0,706696005072445
0,373761568684131
0,976055366452783
0,773728080559522
0,701620185282081
0,777418386656791
0,943678652402014
0,446556434500963
0,529980735387653
0,192126501817256
0,476682392414659
0,41220583813265
0,0268434970639646
0,982458439189941
0,246909161563963
0,42057901667431
0,645041645970196
0,116288725752383
0,986107540782541
0,151296712923795
0,876562410499901
0,428954046685249
0,278412585612386
0,591139093507081
0,384871290531009
0,0202259016223252
0,751263794954866
0,60679965512827
0,723173776175827
0,409095760900527
0,539760579820722
0,337951630819589
0,513614566531032
0,0713727218098938
0,899455232080072
0,0356268961913884
0,962414288427681
0,985093664843589
0,842583393212408
0,970907375682145
0,585943715181202
0,808745909947902
0,672732023056597
0,0389289488084614
0,0227354853413999
0,317302372772247
0,29294486856088
0,683197856415063
0,806433321442455
0,721069220919162
0,162265432532877
0,765219606924802
0,974678748752922
0,492346030194312
0,775717442389578
0,00444038258865476
0,38893531402573
0,324898440856487
0,54272281890735
0,613500945735723
0,640250304248184
0,851243313867599
0,938957144971937
0,753803045023233
0,415953965391964
0,742746387142688
0,806642634328455
0,436388321686536
0,202296221163124
0,817532431799918
0,678278600331396
0,493129715789109
0,198020891752094
0,781207908410579
0,998809424694628
0,243235372472554
0,313877412583679
0,225396123249084
0,121230026241392
0,480065048206598
0,133070053067058
0,509084884542972
0,950628829654306
0,40325901703909
0,707644635345787
0,147786658722907
0,111668234225363
0,121179476846009
0,0658127530477941
0,335511226672679
0,514502582605928
0,348664455581456
0,305213490035385
0,224550839979202
0,194133629556745
0,925094217527658
0,147112639155239
0,588077877182513
0,298203510697931
0,777770169544965
0,826539420988411
0,490555000025779
0,0982252112589777
0,955606267321855
0,19336070260033
0,590957809705287
0,899250534828752
0,358132921624929
0,899292716290802
0,703810003120452
0,722975572105497
0,784813404548913
0,545850278344005
0,243031029123813
0,639283669646829
0,92967275576666
0,668233507778496
0,173596244771034
0,621225898619741
0,946239188779145
0,430152045097202
0,0960095715709031
0,7984390235506
0,207797997165471
0,90458677103743
0,0885886517353356
0,984000971075147
0,887957960832864
0,815489025320858
0,93256250442937
0,349723798688501
0,986530252266675
0,615417325403541
0,344981682021171
0,124884163495153
0,425719842780381
0,77411158522591
0,844440926332027
0,193391290958971
0,841629408765584
0,153004833962768
0,874614324886352
0,464392443653196
0,69607573794201
0,340672434773296
0,810602967161685
0,891315890010446
0,333718635607511
0,824218803551048
0,473095100838691
0,0143513730727136
0,609502330888063
0,871601627673954
0,775338788051158
0,901368079241365
0,711409382987767
0,999893584754318
0,127927061636001
0,362270107027143
0,803527087438852
0,90448156138882
0,226395581383258
0,311789435800165
0,114426382351667
0,724203371908516
0,846632790286094
0,155716394539922
0,0958532546646893
0,517421977128834
0,273102570790797
0,075567630585283
0,276732646394521
0,824037203099579
0,984879401046783
0,0866915783844888
0,437484860885888
0,188434959854931
0,224496011156589
0,744811428245157
0,729654469061643
0,518373960163444
0,0746035394258797
0,37600559508428
0,365851715672761
0,154809938278049
0,667444188613445
0,705125687178224
0,505006425548345
0,52765736868605
0,152136382181197
0,757651974912733
0,95793440984562
0,272488684859127
0,0447724205441773
0,909986359532923
0,338216372299939
0,683170998003334
0,586328637320548
0,963182841893286
0,283389315474778
0,375440315809101
0,733388055581599
0,115115491207689
0,371450447011739
0,0364132612012327
0,406675544101745
0,706083913799375
0,357673585880548
0,135036291088909
0,622405473608524
0,612856221850961
0,356738068629056
0,468472415115684
0,1314418730326
0,16614950215444
0,595170155633241
0,419425414409488
0,191271085757762
0,466547784861177
0,359096937347203
0,799401560332626
0,0957869258709252
0,973857512231916
0,76231274055317
0,152908833231777
0,0878883344121277
0,244900507386774
0,959658034611493
0,397593641187996
0,279889535624534
0,694744443055242
0,430710837710649
0,675315038766712
0,206742693204433
0,256370810326189
0,958790623117238
0,28915644576773
0,637073066551238
0,813780387397856
0,930274725425988
0,601374865975231
0,26702666701749
0,28353620832786
0,579227246809751
0,767287605907768
0,921930414158851
0,219744031783193
0,802340463269502
0,180096493568271
0,890764791984111
0,817470309790224
0,169188730884343
0,501649597194046
0,0184490052051842
0,189597656484693
0,752794892061502
0,154140444006771
0,180938635487109
0,792117816861719
0,405509181786329
0,147744738962501
0,768135797698051
0,872862135525793
0,1052006338723
0,119194583501667
0,799611796159297
0,818669525440782
0,996760987211019
0,456290194299072
0,298142280895263
0,275991936679929
0,75392109202221
0,383349122013897
0,546054903883487
0,919937325175852
0,886379816103727
0,882592970039696
0,849389475304633
0,746750121470541
0,617245451081544
0,326471613254398
0,434870619792491
0,764729199465364
0,955789618659765
0,695924916770309
0,104692932683975
0,958583345171064
0,590513676870614
0,259581954684109
0,274118636269122
0,402224225457758
0,227527626324445
0,588897728826851
0,0168877360410988
0,394996856804937
0,999241516459733
0,784227387513965
0,743440676946193
0,49634757405147
0,568369351793081
0,786837944295257
0,136953499633819
0,333929499145597
0,552245498169214
0,651857496704906
0,972185496706516
0,0601455098949373
0,892453589010984
0,657161945011467
0,442139368969947
0,332128708716482
0,794767931569368
0,123199210967869
0,617533881682903
0,690160391386598
0,864407413173467
0,818750956561416
0,664089020807296
0,209525515791029
0,0616019074805081
0,82763180276379
0,442623649258167
0,30080567067489
0,102471180725843
0,751326048281044
0,116965663153678
0,533609544392675
0,930216297972947
0,122561888303608
0,39467464806512
0,358740893658251
0,881623529363424
0,904823133256286
0,025577035266906
0,603804012294859
0,173880756366998
0,95279842754826
0,183113757986575
0,617246699985117
0,336706378031522
0,308767968323082
0,353500407654792
0,935840731021017
0,214790717232972
0,209927724208683
0,357699890155345
0,350599823053926
0,165549926925451
0,681651154067367
0,131207582075149
0,246135105844587
0,0771923963911831
0,591688425745815
0,886648986954242
0,0884480900131166
0,832097657490522
0,0403031348250806
0,284189891535789
0,936161135789007
0,840507790911943
0,961346523370594
0,234759022016078
0,850185421761125
0,269531332422048
0,809269198682159
0,961083200294524
0,0768264136277139
0,592459679115564
0,207070352043957
0,941535000223666
0,87932683294639
0,0833959956653416
0,43018447747454
0,361792903859168
0,892847125884146
0,882196620572358
0,601305590476841
0,699313957709819
0,877883431967348
0,254724972415715
0,471148946788162
0,0656189289875329
0,747123052831739
0,673417956102639
0,660150261130184
0,931389961857349
0,740737420972437
0,343164869118482
0,236102425958961
0,859380733687431
0,625112568493932
0,797498807776719
0,502729730214924
0,870139111299068
0,790017095860094
0,190100573468953
0,874199578072876
0,0655423072166741
0,119207640644163
0,906615078914911
0,710571707691997
0,135144535917789
0,509471846278757
0,121780254412442
0,989184909965843
0,370337170083076
0,913108830805868
0,926868454087526
0,686981247272342
0,811321396846324
0,778847155626863
0,652440362144262
0,7487677722238
0,151893374044448
0,766200294252485
0,011411399114877
0,516415746416897
0,0270418864674866
0,60825960105285
0,687430628109723
0,493997359182686
0,308358502108604
0,997924780007452
0,993572161067277
0,323859946336597
0,0322602284140885
0,372571853455156
0,22633906500414
0,848637708928436
0,586024668533355
0,472158630844206
0,339979768265039
0,134200931992382
0,776637677568942
0,545767677482218
0,566116966772825
0,328542703296989
0,407453518826514
0,0815867832861841
0,603689030278474
0,231603132095188
0,987667520064861
0,935326931532472
0,00420390861108899
0,451031067874283
0,199601229745895
0,732077767606825
0,377305537927896
0,018883319105953
0,748800073284656
0,416600567754358
0,041652746964246
0,344261371996254
0,221943509299308
0,827058707829565
0,746110663283616
0,376885609235615
0,57756768586114
0,167185632046312
0,0862546195276082
0,85660702874884
0,894600596744567
0,251890321727842
0,241186559665948
0,52385646244511
0,00370973767712712
0,401300264056772
0,655663945246488
0,166031294967979
0,626462262589484
0,858241920825094
0,292541161645204
0,374819682445377
0,647297639865428
0,604158697184175
0,0805234243161976
0,889462271239609
0,143312808591872
0,448466410394758
0,182233185041696
0,400951416697353
0,796859834808856
0,266346258576959
0,70758903818205
0,692167901899666
0,315956067759544
0,259975289460272
0,497497126925737
0,988955156411976
0,487506796140224
0,118194369133562
0,602855049539357
0,397130975034088
0,488340404350311
0,949613650795072
0,0838682656176388
0,300436736550182
0,0790560287423432
0,86415554350242
0,754679002333432
0,594424122478813
0,305683713871986
0,0780351809225976
0,498307660687715
0,63127933582291
0,334157068748027
0,417178390081972
0,776906721759588
0,750584819819778
0,0425984230823815
0,0940771601162851
0,962327152956277
0,271018476691097
0,996416483540088
0,633082611020654
0,111997314263135
0,817990386392921
0,431216489989311
0,819135462399572
0,815114364493638
0,86221702536568
0,868522871751338
0,544934002216905
0,734148167539388
0,344232985284179
0,989314403850585
0,431539555545896
0,466657698620111
0,259840191807598
0,390371863264591
0,0974194533191621
0,352419950533658
0,0814946233294904
0,848438185174018
0,950927501078695
0,850871339906007
0,890630529727787
0,717191119212657
0,381221947725862
0,113861613441259
0,0959221511147916
0,0820283857174218
0,222620954271406
0,37872025417164
0,612482936587185
0,297665331978351
0,367395562585443
0,806635387707502
0,377002262976021
0,533545088488609
0,402000164147466
0,391345188487321
0,073819653596729
0,952061225194484
0,141740468796343
0,5631417860277
0,946936496999115
0,144592907745391
0,938878973480314
0,113187671173364
0,572965265717357
0,450352553743869
0,639177931006998
0,0631446023471653
0,470016235020012
0,783045988995582
0,0618798187933862
0,105115011800081
0,417521701660007
0,590345103759319
0,878125307615846
0,236895911861211
0,361997702624649
0,571173008996993
0,762808730360121
0,217545301187783
0,783743233885616
0,775801692623645
0,694871050771326
0,468261071015149
0,399476969148964
0,713762175757438
0,281030332203954
0,0435724114067853
0,0759114786051214
0,094567168969661
0,977949706371874
0,297843717504293
0,829264947678894
0,826246228534728
0,0878428420983255
0,872090995777398
0,785710395779461
0,896693412680179
0,402516914065927
0,626110770273954
0,977762395050377
0,762827437836677
0,370853071566671
0,140921488869935
0,851601289119571
0,872564334888011
0,664724407251924
0,416517429519445
0,36033491184935
0,944602605421096
0,0183514258824289
0,389935106504709
0,518197806086391
0,631020877975971
0,216095013078302
0,898632176686078
0,290687942411751
0,187688064295799
0,103686904069036
0,714178845752031
0,695640937890857
0,777486015576869
0,497897652443498
0,271261774469167
0,990241774823517
0,0313446787185967
0,869642098899931
0,717000484932214
0,818974019493908
0,49208975257352
0,67552233999595
0,905576266814023
0,197506540920585
0,566102844197303
0,21280819689855
0,963173583615571
0,207517729606479
0,607794125098735
0,872855184134096
0,0482339789159596
0,277457216288894
0,76188748748973
0,667959978338331
0,932022482622415
0,92424509068951
0,188518200535327
0,906653387006372
0,0245065172202885
0,830908620264381
0,29614306660369
0,892430817242712
0,470547304023057
0,135156468953937
0,607263077516109
0,520920244511217
0,941403769422323
0,803890415932983
0,881958570796996
0,65048768138513
0,746548951137811
0,968654574360698
0,124236885923892
0,121280146297067
0,890798904467374
0,0970221101306379
0,0961925205774605
0,297706132289022
0,701754108536989
0,874919460620731
0,96497978689149
0,00935357576236129
0,652553372550756
0,674888053443283
0,707597967702895
0,765345325227827
0,00494024204090238
0,485283525194973
0,898488972801715
0,117132110055536
0,89764190511778
0,175412440206856
0,504947495181113
0,0447230092249811
0,505060598719865
0,971606509294361
0,31534366728738
0,241353420075029
0,891277514863759
0,0192343085072935
0,625158217269927
0,171590527053922
0,184369206894189
0,905650497879833
0,805830125231296
0,777876270469278
0,696036495734006
0,0190825401805341
0,381416779477149
0,710507815238088
0,611545876134187
0,618454919662327
0,238066632766277
0,95605551963672
0,874983422923833
0,489150860812515
0,591304358560592
0,739218404050916
0,894821197260171
0,0597115471027792
0,336128507275134
0,573117119725794
0,694796152878553
0,854472839739174
0,404921662528068
0,333024417515844
0,135101542342454
0,157139496412128
0,758173097390682
0,228533116634935
0,828890823293477
0,760296890046448
0,633013930637389
0,549161573406309
0,379094064701349
0,675860227551311
0,674564782995731
0,0583966500125825
0,56054685311392
0,681461268570274
0,575095933396369
0,911174183245748
0,0724316989071667
0,577772544231266
0,845999975223094
0,969796953257173
0,486031942535192
0,0317690758965909
0,34757697256282
0,3932901523076
0,0127981607802212
0,880927593912929
0,201632116455585
0,375194353517145
0,717727073002607
0,773363256361336
0,711885881144553
0,904795979615301
0,803052947390825
0,0189038678072393
0,917196680326015
0,426795271690935
0,587251507211477
0,526101598050445
0,402596023399383
0,274411757942289
0,804356337059289
0,700182200875133
0,993136171717197
0,750927222426981
0,848587789107114
